Company Name	Symbol
HSBC Flexi Cap Fund - Direct IDCW	MF:120045
HSBC Flexi Cap Fund - Direct Growth	MF:120046
HSBC Flexi Debt Fund - Fortnightly Dividend Direct	MF:120047
HSBC Flexi Debt Fund - Growth Direct	MF:120048
HSBC Flexi Debt Fund - Half-yearly IDCW Direct Plan	MF:120049
HSBC Flexi Debt Fund - Monthly IDCW Direct Plan	MF:120050
HSBC Flexi Debt Fund - Quarterly IDCW Direct Plan	MF:120051
HSBC Floating Rate Fund - Long Term Plan - Monthly Dividend Direct	MF:120052
HSBC Floating Rate Fund - Long Term Plan - Fortnightly  Dividend Direct	MF:120053
HSBC Floating Rate Fund - Long Term Plan - Growth Direct	MF:120054
HSBC Floating Rate - Long Term Plan - Weekly Dividend Direct	MF:120055
HSBC Gilt Fund - Monthly Dividend Direct	MF:120056
HSBC Gilt Fund - Growth Direct	MF:120057
HSBC Gilt Fund - Weekly Dividend Direct	MF:120058
HSBC Medium to Long Duration Fund - Direct Growth	MF:120059
HSBC Short Duration Fund - Monthly IDCW Direct Plan	MF:120060
HSBC Short Duration Fund - Weekly IDCW Direct Plan	MF:120061
HSBC Short Duration Fund - Growth Direct	MF:120062
HSBC Low Duration Fund - Weekly IDCW Direct Plan	MF:120063
HSBC Low Duration Fund - Daily IDCW Direct Plan	MF:120065
HSBC Low Duration Fund - Growth Direct	MF:120066
HSBC Low Duration Fund - Monthly IDCW Direct Plan	MF:120067
HSBC Small Cap Equity Fund - IDCW Direct Plan	MF:120068
HSBC Small Cap Equity Fund - Growth Direct	MF:120069
HSBC MIP-Regular Plan-Monthly Dividend Direct	MF:120070
HSBC MIP-Regular Plan-Growth Direct	MF:120072
HSBC Conservative Hybrid Fund - Direct Growth	MF:120073
HSBC Conservative Hybrid Fund - Direct Monthly IDCW	MF:120074
HSBC Conservative Hybrid Fund - Direct Quarterly IDCW	MF:120075
HSBC - Small Cap Fund - Dividend Direct	MF:120076
HSBC - Small Cap Fund - Growth Direct	MF:120077
HSBC Tax Saver Equity Fund - IDCW Direct Plan	MF:120078
HSBC Tax Saver Equity Fund - Growth Direct	MF:120079
HSBC Dividend Yield Equity Fund-Dividend Direct	MF:120080
HSBC Dividend Yield Equity Fund-Growth Direct	MF:120081
BNP Paribas Conservative Hybrid Fund - Direct Plan - Growth Option	MF:120082
BNP Paribas Conservative Hybrid Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option	MF:120083
PGIM India Dynamic Bond Fund - Direct Plan-Growth Option	MF:120084
PGIM India Dynamic Bond Fund - Direct Plan-Monthly Dividend Option	MF:120085
PGIM India Dynamic Bond Fund - Direct Plan-Quarterly Dividend Option	MF:120086
DHFL Pramerica Dynamic Asset Allocation Fund- Direct Plan-Dividend Option	MF:120087
DHFL Pramerica Dynamic Asset Allocation Fund - Direct Plan-Growth Option	MF:120088
HDFC FMP 1919D January 2013 (1) Growth Option	MF:120089
HDFC FMP 1919D January 2013 (1) Dividend Option	MF:120090
HDFC FMP 1919D January 2013 (1) Direct Plan Quarterly Dividend Option	MF:120091
HDFC FMP 1919D January 2013 (1) Direct Plan Flexi Option	MF:120092
HDFC FMP 1919D January 2013 (1) Quarterly Dividend Option	MF:120093
HDFC FMP 1919D January 2013 (1) Flexi Option	MF:120094
HDFC FMP 1919D January 2013 (1) Direct Plan Growth Option	MF:120095
HDFC FMP 1919D January 2013 (1) Direct Plan Dividend Option	MF:120096
DHFL Pramerica Dynamic Monthly Income Fund - Direct Plan-Monthly Dividend Option	MF:120097
DHFL Pramerica Dynamic Monthly Income Fund - Direct Plan-Growth Option	MF:120098
DHFL Pramerica Large Cap Equity Fund - Direct Plan-Dividend Option	MF:120099
DHFL Pramerica Large Cap Equity Fund - Direct Plan-Growth Option	MF:120100
HSBC Medium to Long Duration Fund - Direct Quarterly IDCW	MF:120101
DHFL Pramerica Liquid Fund - Direct Plan-Daily Dividend Option	MF:120102
DHFL Pramerica Liquid Fund - Direct Plan-Growth Option	MF:120104
DHFL Pramerica Liquid Fund - Direct Plan-Monthly Dividend Option	MF:120105
DHFL Pramerica Liquid Fund - Direct Plan-Weekly Dividend - Option	MF:120106
DHFL PRAMERICA SHORT TERM FLOATING RATE FUND - DIRECT PLAN - DAILY DIVIDEND OPTION	MF:120107
DHFL PRAMERICA SHORT TERM FLOATING RATE FUND - DIRECT PLAN - GROWTH OPTION	MF:120108
DHFL PRAMERICA SHORT TERM FLOATING RATE FUND - DIRECT PLAN - MONTHLY DIVIDEND OPTION	MF:120109
DHFL PRAMERICA SHORT TERM FLOATING RATE FUND - DIRECT PLAN - WEEKLY DIVIDEND OPTION	MF:120110
BNP Paribas Conservative Hybrid Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option	MF:120111
DHFL Pramerica Short Term Income Fund - Direct Plan-Fortnightly Dividend Option	MF:120112
DHFL Pramerica Short Term Income Fund - Direct Plan-Growth Option	MF:120113
DHFL Pramerica Short Term Income Fund - Direct Plan-Monthly Dividend Option	MF:120114
DHFL Pramerica Short Term Income Fund - Direct Plan-Quarterly Dividend Option	MF:120115
DHFL Pramerica Short Term Income Fund - Direct Plan-Weekly Dividend Option	MF:120116
DHFL Pramerica Treasury Advantage Fund - Direct Plan - Daily Dividend Option	MF:120117
DHFL Pramerica Treasury Advantage Fund - Direct Plan-Growth Option	MF:120119
DHFL Pramerica Treasury Advantage Fund - Direct Plan-Monthly Dividend Option	MF:120120
DHFL Pramerica Treasury Advantage Fund - Direct Plan-Weekly Dividend Option	MF:120121
BNP Paribas LIQUID Fund - Direct Plan - Daily Dividend Option	MF:120122
BNP Paribas LIQUID Fund - Direct Plan - Growth Option	MF:120123
BNP Paribas LIQUID Fund - Direct Plan - Monthly Dividend Option	MF:120124
BNP Paribas LIQUID Fund - Direct Plan - Weekly Dividend Option	MF:120125
DHFL Pramerica Ultra Short Term Bond Fund - Direct Plan-Weekly Dividend Option	MF:120127
DHFL Pramerica Ultra Short Term Bond Fund - Direct Plan-Daily Dividend Option	MF:120128
DHFL Pramerica Ultra Short Term Bond Fund - Direct Plan-Growth Option	MF:120129
DHFL Pramerica Ultra Short Term Bond Fund - Direct Plan-Monthly Dividend Option	MF:120130
BNP Paribas Short Term Fund - Direct Plan - Growth Option	MF:120131
BNP Paribas Short Term Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option	MF:120132
BNP Paribas Short Term Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option	MF:120133
BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option	MF:120134
BNP Paribas Short Term Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option	MF:120135
SBI Constant Maturity 10 Year Gilt Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	MF:120136
SBI CONSTANT MATURITY 10 YEAR GILT FUND - DIRECT PLAN - GROWTH	MF:120137
HDFC FMP 462D January 2013 (1) Direct Plan Flexi Option	MF:120138
HDFC FMP 462D January 2013 (1) Direct Plan Dividend Option	MF:120139
HDFC FMP 462D January 2013 (1) Direct Plan Growth Option	MF:120140
HDFC FMP 462D January 2013 (1) Direct Plan Quarterly Dividend Option	MF:120141
HDFC FMP 462D January 2013 (1) Dividend Option	MF:120142
HDFC FMP 462D January 2013 (1) Growth Option	MF:120144
HDFC FMP 462D January 2013 (1) Quarterly Dividend Option	MF:120145
BNP Paribas Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option	MF:120146
BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option	MF:120147
Reliance Fixed Horizon Fund - XXII - Series 39 - Growth Option	MF:120148
Reliance Fixed Horizon Fund - XXII - Series 39 - Dividend Payout Option	MF:120149
Reliance Fixed Horizon Fund - XXII - Series 39 - Direct Plan - Growth Option	MF:120150
Reliance Fixed Horizon Fund - XXII - Series 39 - Direct Plan - Dividend Payout Option	MF:120151
Kotak Large Cap  Fund - Growth - Direct	MF:120152
Kotak Large Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct	MF:120153
Kotak Debt Hybrid - Growth - Direct	MF:120154
Kotak Debt Hybrid - Monthly Payout of Income Distribution cum capital withdrawal option - Direct	MF:120155
Kotak Debt Hybrid - Quarterly Payout of Income Distribution cum capital withdrawal option - Direct	MF:120156
Kotak Large & Midcap Fund - IDCW-Direct	MF:120157
Kotak Large & Midcap Fund - Direct- Growth	MF:120158
Kotak Multi Asset Allocation Fund-Annual Dividend - Direct	MF:120159
Kotak Multi Asset Allocation Fund-Growth - Direct	MF:120160
Kotak Multi Asset Allocation Fund-Monthly Dividend - Direct	MF:120161
Kotak Multi Asset Allocation Fund-Quarterly Dividend - Direct	MF:120162
Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct	MF:120163
Kotak-Small Cap Fund - Growth - Direct	MF:120164
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	MF:120165
Kotak Flexicap Fund - Growth - Direct	MF:120166
Kotak Quarterly Interval Plan Series 1 - Dividend - Direct	MF:120167
Kotak Quarterly Interval Plan Series 1 - Growth - Direct	MF:120168
Kotak Quarterly Interval Plan Series 2 - Dividend - Direct	MF:120169
Kotak Quarterly Interval Plan Series 2 - Growth - Direct	MF:120170
Kotak Quarterly Interval Plan Series 3 - Dividend - Direct	MF:120171
Kotak Quarterly Interval Plan Series 3 - Growth - Direct	MF:120172
Kotak Quarterly Interval Plan Series 4 - Dividend - Direct	MF:120173
Kotak Quarterly Interval Plan Series 4 - Growth - Direct	MF:120174
Kotak Quarterly Interval Plan Series 5-Dividend - Direct	MF:120175
Kotak Quarterly Interval Plan Series 5-Growth - Direct	MF:120176
IDFC FTP SERIES - 7 - Regular Plan - Growth	MF:120177
IDFC FTP SERIES - 7 - Regular Plan - Quarterly Dividend	MF:120179
IDFC FTP SERIES - 7 - Regular Plan - Periodic Dividend	MF:120180
IDFC FTP SERIES - 7 - Direct Plan - Growth	MF:120181
IDFC FTP SERIES - 7 - Direct Plan - Quarterly Dividend	MF:120182
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  IDCW	MF:120185
ICICI Prudential US Bluechip Equity Fund - Direct Plan -  Growth	MF:120186
ICICI Prudential Liquid Fund - Direct Plan -  Half Yearly IDCW	MF:120187
ICICI Prudential Liquid Fund - Direct Plan - Daily IDCW	MF:120188
ICICI Prudential Liquid Fund - Direct Plan - Monthly IDCW	MF:120189
ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW	MF:120190
ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others	MF:120191
ICICI Prudential Liquid Fund - Direct Plan - Quarterly IDCW	MF:120196
ICICI Prudential Liquid Fund - Direct Plan - Growth	MF:120197
ICICI Prudential Liquid Fund - Direct Plan -  Annual IDCW	MF:120198
UTI FTIF Series XIII -IV (546 DAYS) - Quarterly Dividend Option	MF:120199
UTI FTIF Series XIII -IV (546 DAYS) - Growth Option	MF:120200
UTI FTIF Series XIII -IV (546 DAYS) - Maturity Dividend Option	MF:120201
UTI FTIF Series XIII -IV (546 DAYS) - Annual Dividend Option	MF:120202
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Quarterly Dividend	MF:120203
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Normal Dividend	MF:120204
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Regular Plan-Growth	MF:120205
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Normal Dividend	MF:120206
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Quarterly Dividend	MF:120207
Birla Sun Life Fixed Term Plan-Series GF (539 days)-Direct Plan-Growth	MF:120208
ICICI Prudential Money Market Fund Option - Direct Plan -  Daily IDCW	MF:120209
ICICI Prudential Money Market Fund Option - Direct Plan -  Fortnightly IDCW	MF:120210
ICICI Prudential Money Market Fund Option - Direct Plan -  Growth	MF:120211
ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly IDCW	MF:120212
ICICI Prudential Money Market Fund Option - Direct Plan -  Monthly IDCW	MF:120213
ICICI Prudential Money Market Fund Option - Direct Plan -  IDCW Others	MF:120216
Aditya Birla Sun Life Interval Income Fund - Annual Plan I-Regular Plan-Quarterly Dividend	MF:120218
Aditya Birla Sun Life Interval Income Fund - Annual Plan I-Regular Plan-Growth	MF:120219
Aditya Birla Sun Life Interval Income Fund - Annual Plan I-Direct Plan-Growth	MF:120221
Aditya Birla Sun Life Interval Income Fund - Annual Plan I-Regular Plan-Normal Dividend	MF:120222
Kotak Quarterly Interval Plan Series 6 - Dividend - Direct	MF:120224
Kotak Quarterly Interval Plan Series 6 - Growth - Direct	MF:120225
Kotak Quarterly Interval Plan Series 7 - Growth - Direct	MF:120228
Kotak Quarterly Interval Plan Series 7 - Dividend - Direct	MF:120229
Kotak Quarterly Interval Plan Series 8 - Growth - Direct	MF:120230
Kotak Quarterly Interval Plan Series 9 - Growth - Direct	MF:120233
Kotak Quarterly Interval Plan Series 10 - Growth - Direct	MF:120238
Sahara Income Fund-Dividend- Direct	MF:120241
ICICI Prudential Multi Sector Passive FOF - Direct Plan - Growth	MF:120242
ICICI Prudential Multi Sector Passive FOF - Direct Plan -  IDCW	MF:120243
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  Growth	MF:120244
ICICI Prudential Banking and Financial Services Fund - Direct Plan -  IDCW	MF:120245
Sahara Income Fund-Growth-Direct	MF:120246
LIC MF Liquid Fund-Direct Plan-Daily IDCW	MF:120248
LIC MF Liquid Fund-Direct Plan-Growth	MF:120249
ICICI Prudential Equity & Debt Fund - Direct Plan - Growth	MF:120251
ICICI Prudential Equity & Debt Fund - Direct Plan - Monthly IDCW	MF:120252
Sahara Liquid Fund-Fixed Pricing -Direct - Daily Dividend Option- Direct	MF:120253
ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Weekly IDCW	MF:120255
ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth	MF:120256
ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Daily IDCW	MF:120257
ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Quarterly IDCW	MF:120258
LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment	MF:120259
LIC MF Aggressive Hybrid Fund-Direct Plan-IDCW	MF:120260
LIC MF Aggressive Hybrid Fund-Direct Plan-Growth	MF:120261
Sahara Liquid Fund-Fixed Pricing - Direct -Growth option	MF:120262
LIC MF Flexi Cap Fund-Direct Plan-IDCW	MF:120263
LIC MF Flexi Cap Fund-Direct Plan-Growth	MF:120264
Sahara Liquid Fund-Fixed Pricing - Direct - Weekly Dividend Option	MF:120265
Sahara Liquid Fund-Fixed Pricing -Direct - Monthly Dividend Option	MF:120266
LIC MF Large Cap Fund-Direct Plan-Growth	MF:120267
LIC MF Large Cap Fund-Direct Plan-IDCW	MF:120268
LIC MF ELSS Tax Saver-Direct Plan-IDCW	MF:120269
LIC MF ELSS Tax Saver-Direct Plan-Growth	MF:120270
Sahara Liquid Fund-Variable Pricing -Direct - Daily Dividend option	MF:120271
Sahara Liquid Fund-Variable Pricing -Direct - Weekly Dividend Option	MF:120272
Sahara Liquid Fund-Variable Pricing- Direct - Monthly Dividend Option	MF:120273
LIC MF Conservative Hybrid Fund-Direct Plan-Quarterly IDCW	MF:120274
LIC MF Conservative Hybrid Fund-Direct Plan-Yearly IDCW	MF:120275
LIC MF Conservative Hybrid Fund-Direct Plan-Growth	MF:120276
LIC MF Conservative Hybrid Fund-Direct Plan-Monthly IDCW	MF:120277
LIC MF Medium to Long Duration Fund-Direct Plan-IDCW	MF:120278
LIC MF Medium to Long Duration Fund-Direct Plan-Growth	MF:120279
Sahara Liquid Fund-Variable Pricing -Direct - Growth option	MF:120280
Sahara Gilt Fund-Dividend- Direct	MF:120281
LIC MF Gilt Fund-Direct Plan-Growth	MF:120282
LIC MF Gilt Fund-Direct Plan-IDCW	MF:120283
Sahara Gilt Fund-Growth - Direct	MF:120284
LIC MF Children's Fund-Direct Plan-Growth	MF:120285
Sahara Growth Fund-Dividend- Direct	MF:120288
Sahara Growth Fund-Growth- Direct	MF:120289
SaharaTax Gain-Dividend- Direct	MF:120290
SaharaTax Gain-Growth- direct	MF:120291
Religare Invesco AGILE Fund - Direct Plan - Dividend Option	MF:120293
Religare Invesco AGILE Fund - Direct Plan - Growth Option	MF:120294
Sahara Midcap Fund-Auto Payout- Direct	MF:120295
Sahara Midcap Fund-Bonus- Direct	MF:120296
Sahara Midcap Fund-Growth Option - Direct	MF:120297
Sahara Midcap Fund-Dividend -Direct	MF:120298
UTI MMF - Direct Plan - Growth Option	MF:120299
ICICI Prudential Blended Plan B - Direct Plan -  Growth Option - I	MF:120300
ICICI Prudential Blended Plan B - Direct Plan -  Monthly Dividend Option - I	MF:120301
ICICI Prudential Blended Plan B - Direct Plan -  Dividend Option - I	MF:120302
ICICI Prudential Blended Plan B-Direct Plan -  Daily Dividend Option - I	MF:120303
UTI-  Liquid Cash Plan - Direct Plan - Growth Option	MF:120304
LIC MF Index Fund-Sensex Advantage-Direct Plan Dividend Option	MF:120305
LIC  MF Index Fund-Sensex Advantage-Direct Plan Growth Option	MF:120306
LIC MF Nifty 50 Index Fund-Direct Plan-Growth	MF:120307
LIC MF BSE Sensex Index Fund-Direct Plan-Growth	MF:120308
LIC MF Nifty 50 Index Fund-Direct Plan-IDCW	MF:120309
ICICI Prudential Blended Plan A-Direct Plan -  Growth	MF:120310
ICICI Prudential Blended Plan A-Direct Plan -  Dividend	MF:120311
LIC MF BSE Sensex Index Fund-Direct Plan-IDCW	MF:120312
ICICI Prudential Income plus Arbitrage Omni FOF - Direct Plan - Growth	MF:120313
ICICI Prudential Income plus Arbitrage Omni FOF - Direct Plan - IDCW	MF:120314
LIC MF Low Duration Fund-Direct Plan-Growth	MF:120315
LIC MF Low Duration Fund-Direct Plan-Daily IDCW	MF:120316
LIC MF Low Duration Fund-Direct Plan-Monthly IDCW	MF:120317
LIC MF Low Duration Fund-Direct Plan-Weekly IDCW	MF:120318
LIC NOMURA MF Floating Rate Fund - Short Term Plan - Direct Plan Daily Dividend Option	MF:120319
LIC NOMURA MF Floating Rate Fund - Short Term Plan - Direct Plan Growth option	MF:120320
LIC NOMURA MF Floating Rate Fund - Short Term Plan - Direct Plan Daily Weekly Option	MF:120321
ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Direct Plan - IDCW	MF:120322
ICICI Prudential Value Fund (erstwhile Value Discovery Fund) - Direct Plan - Growth	MF:120323
